date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:08:08	94331/94331	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Aug%202016%2023:07:56%20GMT	http://gerenciales.com/eventos/ver/3379/supervisor-hombre-clave-relaciones-laborales-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3379/supervisor-hombre-clave-relaciones-laborales-venezuela.html	(from http://gerenciales.com/)
19:08:13	90593/90593	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Aug%202016%2023:08:00%20GMT	http://gerenciales.com/eventos/ver/3315/como-prepararse-para-inspeccion-mpppst-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3315/como-prepararse-para-inspeccion-mpppst-venezuela.html	(from http://gerenciales.com/)
19:08:15	97103/97103	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Aug%202016%2023:08:03%20GMT	http://gerenciales.com/eventos/ver/3390/gestion-finanzas-negocios-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3390/gestion-finanzas-negocios-venezuela.html	(from http://gerenciales.com/)
19:08:18	98108/98108	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Aug%202016%2023:08:06%20GMT	http://gerenciales.com/eventos/ver/3395/como-enfrentar-crisis-negocio-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3395/como-enfrentar-crisis-negocio-venezuela.html	(from http://gerenciales.com/)
19:08:19	735/735	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jun%202016%2018:45:46%20GMT	http://gerenciales.com/img/icons/flag_contact/panama.png	C:/xampp/htdocs/plantillas/second/gerenciales.com/img/icons/flag_contact/panama.png	(from http://gerenciales.com/)
19:08:20	9125/9125	---M-Z	200	added ('OK')	application/x-javascript	etag:%2284d501ee91226421fae3075fac490dbc%22	http://connect.facebook.net/en_US/fbevents.js	C:/xampp/htdocs/plantillas/second/connect.facebook.net/en_US/fbevents.js	(from http://gerenciales.com/)
19:08:22	27809/27809	---MC-	200	added ('OK')	text/javascript	date:Mon,%2015%20Aug%202016%2004:25:11%20GMT	http://www.google-analytics.com/analytics.js	C:/xampp/htdocs/plantillas/second/www.google-analytics.com/analytics.js	(from http://gerenciales.com/)
19:08:23	3725/3725	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Aug%202016%2008:13:45%20GMT	https://d31qbv1cthcecs.cloudfront.net/atrk.js	C:/xampp/htdocs/plantillas/second/d31qbv1cthcecs.cloudfront.net/atrk.js	(from http://gerenciales.com/)
19:08:25	43/43	---M--	200	added ('OK')	image/gif	etag:%22221d8352905f2c38b3cb2bd191d630b0%22	https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=o3awj1a8gN002R	C:/xampp/htdocs/plantillas/second/d5nxst8fruw4z.cloudfront.net/atrkf66c.gif	(from http://gerenciales.com/)
19:08:28	28759/28759	---M--	200	added ('OK')	text/css	date:Fri,%2022%20Apr%202016%2016:51:58%20GMT	http://gerenciales.com/css/font-awesome-4.6.1/css/font-awesome.min.css	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/font-awesome-4.6.1/css/font-awesome.min.css	(from http://gerenciales.com/)
19:08:29	20290/20290	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221c01ee-4f42-4eb8ca11fb080%22	http://gerenciales.com/fonts/glyphicons-halflings-regular.eot	C:/xampp/htdocs/plantillas/second/gerenciales.com/fonts/glyphicons-halflings-regular.eot	(from http://gerenciales.com/css/bootstrap.min.css)
19:08:30	20290/20290	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221c01ee-4f42-4eb8ca11fb080%22	http://gerenciales.com/fonts/glyphicons-halflings-regular.eot?	C:/xampp/htdocs/plantillas/second/gerenciales.com/fonts/glyphicons-halflings-regulard41d.eot	(from http://gerenciales.com/css/bootstrap.min.css)
19:08:31	15086/15086	---M--	200	added ('OK')	image/x-icon	date:Tue,%2021%20Jun%202016%2018:45:31%20GMT	http://gerenciales.com/favicon.ico	C:/xampp/htdocs/plantillas/second/gerenciales.com/favicon.ico	(from http://gerenciales.com/)
19:08:33	41236/41236	---M--	200	added ('OK')	application/x-font-ttf	etag:%2221c01f0-a114-4eb8ca13e3500%22	http://gerenciales.com/fonts/glyphicons-halflings-regular.ttf	C:/xampp/htdocs/plantillas/second/gerenciales.com/fonts/glyphicons-halflings-regular.ttf	(from http://gerenciales.com/css/bootstrap.min.css)
19:08:34	107/107	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202013%2021:39:16%20GMT	http://gerenciales.com/css/images/ui-bg_glass_75_ffffff_1x400.png	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/images/ui-bg_glass_75_ffffff_1x400.png	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:35	111/111	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202013%2021:39:16%20GMT	http://gerenciales.com/css/images/ui-bg_glass_75_dadada_1x400.png	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/images/ui-bg_glass_75_dadada_1x400.png	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:36	120/120	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202013%2021:39:16%20GMT	http://gerenciales.com/css/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:38	4369/4369	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202013%2021:39:18%20GMT	http://gerenciales.com/css/images/ui-icons_888888_256x240.png	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/images/ui-icons_888888_256x240.png	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:39	4369/4369	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202013%2021:39:18%20GMT	http://gerenciales.com/css/images/ui-icons_2e83ff_256x240.png	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/images/ui-icons_2e83ff_256x240.png	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:40	429/429	---M--	200	added ('OK')	image/gif	date:Thu,%2021%20Nov%202013%2021:39:20%20GMT	http://gerenciales.com/css/img/btn_right.gif	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/img/btn_right.gif	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:41	3284/3284	---M--	200	added ('OK')	image/gif	date:Thu,%2021%20Nov%202013%2021:39:26%20GMT	http://gerenciales.com/css/img/input/input_text_left.gif	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/img/input/input_text_left.gif	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:42	190/190	---M--	200	added ('OK')	image/gif	date:Thu,%2021%20Nov%202013%2021:39:30%20GMT	http://gerenciales.com/css/img/textarea/textarea_tl.gif	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/img/textarea/textarea_tl.gif	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:44	188/188	---M--	200	added ('OK')	image/gif	date:Thu,%2021%20Nov%202013%2021:39:32%20GMT	http://gerenciales.com/css/img/textarea/textarea_tr.gif	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/img/textarea/textarea_tr.gif	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:45	57/57	---M--	200	added ('OK')	image/gif	date:Thu,%2021%20Nov%202013%2021:39:30%20GMT	http://gerenciales.com/css/img/textarea/textarea-mm.gif	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/img/textarea/textarea-mm.gif	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:46	181/181	---M--	200	added ('OK')	image/gif	date:Thu,%2021%20Nov%202013%2021:39:30%20GMT	http://gerenciales.com/css/img/textarea/textarea_bl.gif	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/img/textarea/textarea_bl.gif	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:48	117/117	---M--	200	added ('OK')	image/gif	date:Thu,%2021%20Nov%202013%2021:39:30%20GMT	http://gerenciales.com/css/img/textarea/textarea_br.gif	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/img/textarea/textarea_br.gif	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:49	54/54	---M--	200	added ('OK')	image/gif	date:Thu,%2021%20Nov%202013%2021:39:30%20GMT	http://gerenciales.com/css/img/textarea/textarea-mm-focus.gif	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/img/textarea/textarea-mm-focus.gif	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:50	169/169	---M--	200	added ('OK')	image/gif	date:Thu,%2021%20Nov%202013%2021:39:20%20GMT	http://gerenciales.com/css/img/checkbox.gif	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/img/checkbox.gif	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:51	316/316	---M--	200	added ('OK')	image/gif	date:Thu,%2021%20Nov%202013%2021:39:20%20GMT	http://gerenciales.com/css/img/select_right.gif	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/img/select_right.gif	(from http://gerenciales.com/css/frameworks_mix.css)
19:08:52	166/166	---M--	200	added ('OK')	text/css	date:Fri,%2031%20Oct%202014%2016:10:30%20GMT	http://gerenciales.com/css/validator/validator.css?v=2016	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/validator/validator67ed.css	(from http://gerenciales.com/)
19:08:52	3064/3064	---M--	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202013%2021:39:56%20GMT	http://gerenciales.com/js/lib/jquery.lazyload.min.js	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/lib/jquery.lazyload.min.js	(from http://gerenciales.com/)
19:08:55	11812/11812	---M--	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202013%2021:39:56%20GMT	http://gerenciales.com/js/lib/jquery.form.js	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/lib/jquery.form.js	(from http://gerenciales.com/)
19:08:55	720/720	---M--	200	added ('OK')	application/javascript	date:Thu,%2023%20Jan%202014%2014:41:32%20GMT	http://gerenciales.com/js/noty/layouts/bottomRight.js	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/noty/layouts/bottomRight.js	(from http://gerenciales.com/)
19:08:55	1278/1278	---M--	200	added ('OK')	application/javascript	date:Thu,%2023%20Jan%202014%2014:41:32%20GMT	http://gerenciales.com/js/noty/layouts/centerLeft.js	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/noty/layouts/centerLeft.js	(from http://gerenciales.com/)
19:08:57	502/502	---M--	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202013%2021:39:56%20GMT	http://gerenciales.com/js/lib/jQuery.HTML5izer.placeholder.min.js	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/lib/jQuery.HTML5izer.placeholder.min.js	(from http://gerenciales.com/)
19:09:00	14021/14021	---M--	200	added ('OK')	application/javascript	date:Thu,%2023%20Jun%202016%2014:43:14%20GMT	http://gerenciales.com/js/core.js?v=2016	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/core67ed.js	(from http://gerenciales.com/)
19:09:00	54873/54873	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Aug%202016%2023:08:46%20GMT	http://gerenciales.com/perfil/login	C:/xampp/htdocs/plantillas/second/gerenciales.com/perfil/login	(from http://gerenciales.com/)
19:09:01	104214/104214	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Aug%202016%2023:08:49%20GMT	http://gerenciales.com/eventos/ver/3399/herramientas-para-gestion-negocios-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3399/herramientas-para-gestion-negocios-venezuela.html	(from http://gerenciales.com/gold_membership)
19:09:05	88309/88309	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Aug%202016%2023:08:52%20GMT	http://gerenciales.com/eventos/ver/3289/tributos-para-directivos-no-tributaristas-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3289/tributos-para-directivos-no-tributaristas-online-venezuela.html	(from http://gerenciales.com/gold_membership)
19:09:06	111777/111777	---M--	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202013%2021:40:14%20GMT	http://gerenciales.com/js/lib/moments/moment-with-langs.min.js	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/lib/moments/moment-with-langs.min.js	(from http://gerenciales.com/)
19:09:08	89173/89173	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Aug%202016%2023:08:56%20GMT	http://gerenciales.com/eventos/ver/3375/logistica-para-personal-no-logisticos-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3375/logistica-para-personal-no-logisticos-online-venezuela.html	(from http://gerenciales.com/gold_membership)
19:09:11	87107/87107	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Aug%202016%2023:08:58%20GMT	http://gerenciales.com/eventos/ver/3377/reduccion-costos-logisticos-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3377/reduccion-costos-logisticos-online-venezuela.html	(from http://gerenciales.com/gold_membership)
19:09:14	90914/90914	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Aug%202016%2023:09:02%20GMT	http://gerenciales.com/eventos/ver/3401/gestion-ventas-internacionales-exportaciones-bajo-nuevo-sistema-administrativo-cambiario-prov-014-cencoex-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3401/gestion-ventas-internacionales-exportaciones-bajo-nuevo-sistema-administrativo-cambiario-prov-014-cencoex-online-venezuela.html	(from http://gerenciales.com/gold_membership)
19:09:21	94416/94416	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Aug%202016%2023:09:08%20GMT	http://gerenciales.com/eventos/ver/3389/indicadores-gestion-procesos-negocio-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3389/indicadores-gestion-procesos-negocio-online-venezuela.html	(from http://gerenciales.com/gold_membership)
19:09:21	89834/89834	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Aug%202016%2023:09:04%20GMT	http://gerenciales.com/eventos/ver/3380/supervisor-hombre-clave-relaciones-laborales-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3380/supervisor-hombre-clave-relaciones-laborales-online-venezuela.html	(from http://gerenciales.com/gold_membership)
