date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:54:48	53831/53831	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:37%20GMT	http://gerenciales.com/site/empresa	C:/xampp/htdocs/plantillas/second/gerenciales.com/site/empresa.html	(from http://gerenciales.com/)
22:54:49	58582/58582	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:37%20GMT	http://gerenciales.com/site/contacto	C:/xampp/htdocs/plantillas/second/gerenciales.com/site/contacto.html	(from http://gerenciales.com/)
22:54:50	17030/17030	U-----	200	untouched ('OK')	application/x-javascript	date:Sat,%2027%20Aug%202016%2023:06:58%20GMT	http://gerenciales.com/liveadmin/client.php?key=LD12A3CFEV1DFD6EB7M81A880A	C:/xampp/htdocs/plantillas/second/gerenciales.com/liveadmin/client5106.js	(from http://gerenciales.com/)
22:54:50	101337/101337	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:39%20GMT	http://gerenciales.com/eventos/ver/3378/secretarias-asistentes-recepcionistas-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3378/secretarias-asistentes-recepcionistas-venezuela.html	(from http://gerenciales.com/)
22:54:51	85435/85435	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:39%20GMT	http://gerenciales.com/eventos/ver/3330/interfaz-usuario-graficos-dinamicos-jquery-ui-charts-js-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3330/interfaz-usuario-graficos-dinamicos-jquery-ui-charts-js-online-venezuela.html	(from http://gerenciales.com/gold_membership)
22:54:51	53594/53594	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:40%20GMT	http://gerenciales.com/site/aspirantes_ponente	C:/xampp/htdocs/plantillas/second/gerenciales.com/site/aspirantes_ponente.html	(from http://gerenciales.com/)
22:54:52	114743/114743	U-----	200	untouched ('')	image/jpeg	date:Fri,%2022%20Apr%202016%2015:29:36%20GMT	http://gerenciales.com/img/eventos/3128_hiper_excel_sl2.jpg	C:/xampp/htdocs/plantillas/second/gerenciales.com/img/eventos/3128_hiper_excel_sl2.jpg	(from http://gerenciales.com/)
22:54:52	43743/43743	U--MC-	200	updated ('OK')	text/javascript	date:Sun,%2028%20Aug%202016%2002:24:30%20GMT	http://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	C:/xampp/htdocs/plantillas/second/pagead2.googlesyndication.com/pagead/js/f.txt	(from http://gerenciales.com/)
22:54:53	387828/387828	U-----	200	untouched ('')	image/jpeg	date:Tue,%2019%20Jul%202016%2020:29:38%20GMT	http://gerenciales.com/img/eventos/3331_javascript_para_el_d_sl1.jpg	C:/xampp/htdocs/plantillas/second/gerenciales.com/img/eventos/3331_javascript_para_el_d_sl1.jpg	(from http://gerenciales.com/)
22:54:53	92661/92661	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:42%20GMT	http://gerenciales.com/eventos/ver/3397/como-enfrentar-crisis-negocio-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3397/como-enfrentar-crisis-negocio-online-venezuela.html	(from http://gerenciales.com/gold_membership)
22:54:54	176388/176388	U-----	200	untouched ('')	image/jpeg	date:Thu,%2021%20Jul%202016%2020:37:36%20GMT	http://gerenciales.com/img/eventos/3340_calidad_empresarial_sl.jpg	C:/xampp/htdocs/plantillas/second/gerenciales.com/img/eventos/3340_calidad_empresarial_sl.jpg	(from http://gerenciales.com/)
22:54:54	176072/176072	U-----	200	untouched ('')	image/jpeg	date:Wed,%2003%20Aug%202016%2018:35:08%20GMT	http://gerenciales.com/img/eventos/3363_certificacin_especia_sl2.jpg	C:/xampp/htdocs/plantillas/second/gerenciales.com/img/eventos/3363_certificacin_especia_sl2.jpg	(from http://gerenciales.com/)
22:54:54	87504/87504	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:43%20GMT	http://gerenciales.com/eventos/ver/3363/certificacion-especialista-planilla-panama	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3363/certificacion-especialista-planilla-panama.html	(from http://gerenciales.com/)
22:54:55	242091/242091	U-----	200	untouched ('')	image/jpeg	date:Fri,%2019%20Aug%202016%2019:29:16%20GMT	http://gerenciales.com/img/eventos/3370_reenfoque_de_las_ope_sl.jpg	C:/xampp/htdocs/plantillas/second/gerenciales.com/img/eventos/3370_reenfoque_de_las_ope_sl.jpg	(from http://gerenciales.com/)
22:54:56	202555/202555	U-----	200	untouched ('')	image/jpeg	date:Mon,%2029%20Sep%202014%2014:46:24%20GMT	http://gerenciales.com/img/eventos/1604_sipe_en_lnea_la_pl_sl.jpg	C:/xampp/htdocs/plantillas/second/gerenciales.com/img/eventos/1604_sipe_en_lnea_la_pl_sl.jpg	(from http://gerenciales.com/)
22:54:56	96184/96184	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:45%20GMT	http://gerenciales.com/eventos/ver/3403/se-encuentra-su-empresa-preparada-para-resistir-alcance-auditoria-caja-seguro-social-online-panama	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3403/se-encuentra-su-empresa-preparada-para-resistir-alcance-auditoria-caja-seguro-social-online-panama.html	(from http://gerenciales.com/gold_membership)
22:54:56	1108/1108	U-----	200	untouched ('')	image/png	date:Tue,%2021%20Jun%202016%2018:45:46%20GMT	http://gerenciales.com/img/icons/flags48/ve.png?v=2016	C:/xampp/htdocs/plantillas/second/gerenciales.com/img/icons/flags48/ve67ed.png	(from http://gerenciales.com/)
22:54:56	90103/90103	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:44%20GMT	http://gerenciales.com/eventos/ver/3370/reenfoque-operaciones-almacenaje-distribucion-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3370/reenfoque-operaciones-almacenaje-distribucion-venezuela.html	(from http://gerenciales.com/)
22:54:59	93718/93718	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:47%20GMT	http://gerenciales.com/eventos/ver/3288/tributos-para-directivos-no-tributaristas-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3288/tributos-para-directivos-no-tributaristas-venezuela.html	(from http://gerenciales.com/)
22:54:59	90572/90572	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:47%20GMT	http://gerenciales.com/eventos/ver/3336/lean-manufacturing-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3336/lean-manufacturing-venezuela.html	(from http://gerenciales.com/)
22:55:00	96060/96060	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:47%20GMT	http://gerenciales.com/eventos/ver/3372/como-elaborar-plan-negocios-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3372/como-elaborar-plan-negocios-venezuela.html	(from http://gerenciales.com/)
22:55:01	82689/82689	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:47%20GMT	http://gerenciales.com/eventos/ver/3327/paginas-web-tiempo-real-ajax-jquery-mysql-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3327/paginas-web-tiempo-real-ajax-jquery-mysql-venezuela.html	(from http://gerenciales.com/)
22:55:01	89838/89838	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:50%20GMT	http://gerenciales.com/eventos/ver/3376/reduccion-costos-logisticos-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3376/reduccion-costos-logisticos-venezuela.html	(from http://gerenciales.com/)
22:55:02	89832/89832	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:50%20GMT	http://gerenciales.com/eventos/ver/3329/interfaz-usuario-graficos-dinamicos-jquery-ui-charts-js-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3329/interfaz-usuario-graficos-dinamicos-jquery-ui-charts-js-venezuela.html	(from http://gerenciales.com/)
22:55:03	98718/98718	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:51%20GMT	http://gerenciales.com/eventos/ver/3388/indicadores-gestion-procesos-negocio-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3388/indicadores-gestion-procesos-negocio-venezuela.html	(from http://gerenciales.com/)
22:55:03	94331/94331	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:51%20GMT	http://gerenciales.com/eventos/ver/3379/supervisor-hombre-clave-relaciones-laborales-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3379/supervisor-hombre-clave-relaciones-laborales-venezuela.html	(from http://gerenciales.com/)
22:55:04	97103/97103	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:52%20GMT	http://gerenciales.com/eventos/ver/3390/gestion-finanzas-negocios-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3390/gestion-finanzas-negocios-venezuela.html	(from http://gerenciales.com/)
22:55:05	95419/95419	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:54:52%20GMT	http://gerenciales.com/eventos/ver/3393/gestion-tributaria-empresas-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3393/gestion-tributaria-empresas-venezuela.html	(from http://gerenciales.com/)
22:55:05	735/735	U-----	200	untouched ('')	image/png	date:Tue,%2021%20Jun%202016%2018:45:46%20GMT	http://gerenciales.com/img/icons/flag_contact/panama.png	C:/xampp/htdocs/plantillas/second/gerenciales.com/img/icons/flag_contact/panama.png	(from http://gerenciales.com/)
22:55:05	625/625	U-----	200	untouched ('')	image/png	date:Tue,%2021%20Jun%202016%2018:45:46%20GMT	http://gerenciales.com/img/icons/flag_contact/republica_dominicana.png	C:/xampp/htdocs/plantillas/second/gerenciales.com/img/icons/flag_contact/republica_dominicana.png	(from http://gerenciales.com/)
22:55:05	9125/9125	U-----	200	untouched ('OK')	application/x-javascript	etag:%2284d501ee91226421fae3075fac490dbc%22	http://connect.facebook.net/en_US/fbevents.js	C:/xampp/htdocs/plantillas/second/connect.facebook.net/en_US/fbevents.js	(from http://gerenciales.com/)
22:55:05	27809/27809	U-----	200	untouched ('')	text/javascript	date:Mon,%2015%20Aug%202016%2004:25:11%20GMT	http://www.google-analytics.com/analytics.js	C:/xampp/htdocs/plantillas/second/www.google-analytics.com/analytics.js	(from http://gerenciales.com/)
22:55:06	43/43	U-----	200	untouched ('')	image/gif	etag:%22221d8352905f2c38b3cb2bd191d630b0%22	https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=o3awj1a8gN002R	C:/xampp/htdocs/plantillas/second/d5nxst8fruw4z.cloudfront.net/atrkf66c.gif	(from http://gerenciales.com/)
22:55:06	15086/15086	U-----	200	untouched ('')	image/x-icon	date:Tue,%2021%20Jun%202016%2018:45:31%20GMT	http://gerenciales.com/favicon.ico	C:/xampp/htdocs/plantillas/second/gerenciales.com/favicon.ico	(from http://gerenciales.com/)
22:55:06	3725/3725	U--M-Z	200	updated ('OK')	application/javascript	date:Thu,%2004%20Aug%202016%2021:32:40%20GMT	https://d31qbv1cthcecs.cloudfront.net/atrk.js	C:/xampp/htdocs/plantillas/second/d31qbv1cthcecs.cloudfront.net/atrk.js	(from http://gerenciales.com/)
22:55:07	264/264	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2028%20Aug%202016%2002:54:56%20GMT	https://gerenciales.com/pagos/ve?emp_emite=TOTALEVENTOS	C:/xampp/htdocs/plantillas/second/gerenciales.com/pagos/ve.287459.delayed	(from http://gerenciales.com/eventos/ver/3378/secretarias-asistentes-recepcionistas-venezuela)
22:55:07	75220/75220	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22210016a-125d4-53115a53f0c00%22	http://gerenciales.com/css/font-awesome-4.6.1/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/font-awesome-4.6.1/fonts/fontawesome-webfontd41d.eot	(from http://gerenciales.com/css/font-awesome-4.6.1/css/font-awesome.min.css)
22:55:07	150920/150920	U-----	200	untouched ('')	application/x-font-ttf	etag:%22210016c-24d88-53115a55d9080%22	http://gerenciales.com/css/font-awesome-4.6.1/fonts/fontawesome-webfont.ttf?v=4.6.1	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/font-awesome-4.6.1/fonts/fontawesome-webfont914c.ttf	(from http://gerenciales.com/css/font-awesome-4.6.1/css/font-awesome.min.css)
22:55:08	70728/70728	U-----	200	untouched ('OK')	text/html	etag:%22210016e-11448-53115a55d9080%22	http://gerenciales.com/css/font-awesome-4.6.1/fonts/fontawesome-webfont.woff2?v=4.6.1	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/font-awesome-4.6.1/fonts/fontawesome-webfont914c.html	(from http://gerenciales.com/css/font-awesome-4.6.1/css/font-awesome.min.css)
22:55:08	89076/89076	U-----	200	untouched ('')	application/x-font-woff	etag:%22210016d-15bf4-53115a55d9080%22	http://gerenciales.com/css/font-awesome-4.6.1/fonts/fontawesome-webfont.woff?v=4.6.1	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/font-awesome-4.6.1/fonts/fontawesome-webfont914c.woff	(from http://gerenciales.com/css/font-awesome-4.6.1/css/font-awesome.min.css)
22:55:09	208528/208528	U-----	200	untouched ('')	application/javascript	date:Thu,%2021%20Nov%202013%2021:39:54%20GMT	http://gerenciales.com/js/lib/jquery-ui-1.8.12.custom.min.js	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/lib/jquery-ui-1.8.12.custom.min.js	(from http://gerenciales.com/)
22:55:09	502/502	U-----	200	untouched ('')	application/javascript	date:Thu,%2021%20Nov%202013%2021:39:56%20GMT	http://gerenciales.com/js/lib/jQuery.HTML5izer.placeholder.min.js	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/lib/jQuery.HTML5izer.placeholder.min.js	(from http://gerenciales.com/)
22:55:09	9158/9158	U-----	200	untouched ('')	application/javascript	date:Thu,%2021%20Nov%202013%2021:39:56%20GMT	http://gerenciales.com/js/lib/jquery.jqtransform.js	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/lib/jquery.jqtransform.js	(from http://gerenciales.com/)
22:55:11	26760/26760	---M--	200	added ('OK')	text/css	date:Tue,%2023%20Aug%202016%2015:41:53%20GMT	http://gerenciales.com/css/base.css?v=2016.6	C:/xampp/htdocs/plantillas/second/gerenciales.com/css/basee5c6.css	(from http://gerenciales.com/)
22:55:11	1284/1284	U-----	200	untouched ('')	application/javascript	date:Thu,%2023%20Jan%202014%2014:41:32%20GMT	http://gerenciales.com/js/noty/layouts/centerRight.js	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/noty/layouts/centerRight.js	(from http://gerenciales.com/)
22:55:11	550/550	U-----	200	untouched ('')	application/javascript	date:Thu,%2023%20Jan%202014%2014:41:32%20GMT	http://gerenciales.com/js/noty/layouts/top.js	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/noty/layouts/top.js	(from http://gerenciales.com/)
22:55:11	9424/9424	U-----	200	untouched ('')	application/javascript	date:Thu,%2023%20Jan%202014%2014:41:36%20GMT	http://gerenciales.com/js/noty/themes/default.js	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/noty/themes/default.js	(from http://gerenciales.com/)
22:55:12	111777/111777	U-----	200	untouched ('')	application/javascript	date:Thu,%2021%20Nov%202013%2021:40:14%20GMT	http://gerenciales.com/js/lib/moments/moment-with-langs.min.js	C:/xampp/htdocs/plantillas/second/gerenciales.com/js/lib/moments/moment-with-langs.min.js	(from http://gerenciales.com/)
22:55:12	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2028%20Aug%202016%2002:55:01%20GMT	http://gerenciales.com/perfil	C:/xampp/htdocs/plantillas/second/gerenciales.com/perfil	(from http://gerenciales.com/)
22:55:12	464/464	U-----	200	untouched ('')	image/png	date:Tue,%2021%20Jun%202016%2018:45:44%20GMT	http://gerenciales.com/img/icons/ve.png	C:/xampp/htdocs/plantillas/second/gerenciales.com/img/icons/ve.png	(from http://gerenciales.com/gold_membership)
22:55:13	104215/104215	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:55:01%20GMT	http://gerenciales.com/eventos/ver/3399/herramientas-para-gestion-negocios-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3399/herramientas-para-gestion-negocios-venezuela.html	(from http://gerenciales.com/gold_membership)
22:55:14	264/264	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2028%20Aug%202016%2002:55:03%20GMT	https://gerenciales.com/pagos/ve?emp_emite=CONSIGUETODO	C:/xampp/htdocs/plantillas/second/gerenciales.com/pagos/ve.304a4e.delayed	(from http://gerenciales.com/eventos/ver/3327/paginas-web-tiempo-real-ajax-jquery-mysql-venezuela)
22:55:14	88309/88309	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:55:03%20GMT	http://gerenciales.com/eventos/ver/3289/tributos-para-directivos-no-tributaristas-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3289/tributos-para-directivos-no-tributaristas-online-venezuela.html	(from http://gerenciales.com/gold_membership)
22:55:14	87590/87590	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:55:03%20GMT	http://gerenciales.com/eventos/ver/3337/lean-manufacturing-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3337/lean-manufacturing-online-venezuela.html	(from http://gerenciales.com/gold_membership)
22:55:16	87107/87107	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:55:03%20GMT	http://gerenciales.com/eventos/ver/3377/reduccion-costos-logisticos-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3377/reduccion-costos-logisticos-online-venezuela.html	(from http://gerenciales.com/gold_membership)
22:55:16	91426/91426	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:55:04%20GMT	http://gerenciales.com/eventos/ver/3387/gestion-estrategica-balanced-scorecard-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3387/gestion-estrategica-balanced-scorecard-online-venezuela.html	(from http://gerenciales.com/gold_membership)
22:55:18	89834/89834	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:55:05%20GMT	http://gerenciales.com/eventos/ver/3380/supervisor-hombre-clave-relaciones-laborales-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3380/supervisor-hombre-clave-relaciones-laborales-online-venezuela.html	(from http://gerenciales.com/gold_membership)
22:55:18	94416/94416	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:55:05%20GMT	http://gerenciales.com/eventos/ver/3389/indicadores-gestion-procesos-negocio-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3389/indicadores-gestion-procesos-negocio-online-venezuela.html	(from http://gerenciales.com/gold_membership)
22:55:21	93028/93028	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:55:07%20GMT	http://gerenciales.com/eventos/ver/3290/tributos-para-directivos-no-tributaristas-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3290/tributos-para-directivos-no-tributaristas-venezuela.html	(from http://gerenciales.com/gold_membership)
22:55:22	91123/91123	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:55:09%20GMT	http://gerenciales.com/eventos/ver/3394/gestion-tributaria-empresas-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3394/gestion-tributaria-empresas-online-venezuela.html	(from http://gerenciales.com/gold_membership)
22:55:22	86642/86642	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:55:07%20GMT	http://gerenciales.com/eventos/ver/3316/como-prepararse-para-inspeccion-mpppst-online-venezuela	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3316/como-prepararse-para-inspeccion-mpppst-online-venezuela.html	(from http://gerenciales.com/gold_membership)
22:55:24	91786/91786	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:55:12%20GMT	http://gerenciales.com/eventos/ver/3366/auditoria-fiscal-panama	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3366/auditoria-fiscal-panama.html	(from http://gerenciales.com/gold_membership)
22:55:25	89761/89761	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2028%20Aug%202016%2002:55:12%20GMT	http://gerenciales.com/eventos/ver/3367/auditoria-fiscal-online-panama	C:/xampp/htdocs/plantillas/second/gerenciales.com/eventos/ver/3367/auditoria-fiscal-online-panama.html	(from http://gerenciales.com/gold_membership)
